ID,Text,Label,,,,,,,,
1910506605034299852,"[USER] Kakakku melahirkan anaknya caesar semua. lagi ngobrol2 sama tetangga, ada bapak2 ngomong gini. ""Wah belum merasakan jadi wanita sejati kalau belum lahiran normal."" Ibuku nyaut ""cocote, kamu aja yg hamil terus beranak. Lanangan nyocot gak ngerti soro e wong wedok,""",Non-Misogyny,,,,,,,,
1908742802684731505,"Feminis sudah berkuasa di amerika, eropa dan Australia, dampaknya : 1. Anak anak dipaksa buat belajar materi seksual, menerima pedophilia, dan didorong untuk ganti kelamin 2. Orang tua dipisahkan dari anaknya klo tidak mau menerima LGBT dan tidak memperbolehkan anaknya mencoba LGBT sejak dini 3. Jika kamu miskin dan depresi, kamu didorong untuk bunuh diri 4. Laki laki dimiskinkan, dilemahkan dan didemonisasi agar tidak bisa melindungi istri dan anak perempuannya dan harus merelakan mereka berzina, menggugurkan kandungan, melacurkan diri, depresi dan bunuh diri 5. Cowo yang lemah atau aslinya pemerkosa dan pedofilia bisa berpura pura jadi cew dan kemudian bebas untuk melecehkan dan menginvasi ruang aman wanita sejati",Hostile Misogyny,,,,,,,,
1914199660530700580,"Selamat hari Kartini! Sudahi rasa belenggu, biarkan perempuan tumbuh utuh, merdeka dalam hela nafas, pikiran, dan tindakan. Tak ada kemuliaan dalam diam menanggung derita. Perempuan sejati adalah yang berani merengkuh kebebasan dan menyalakan kebahagiaan atas dirinya sendiri.",Non-Misogyny,,,,,,,,
1911117662694019180,Perempuan sejati tidak sempurna dan wanita sempurna itu tidak nyata,Non-Misogyny,,,,,,,,
1916384180642189755,"Eh ajay cuman ngelawan ibu kandung, lu ngelawan hukum ngelawan norma kesopanan dan ngelawan kode etik wanita baik baik buat ga jadi benalh dirumah tangga orang. Kata lu mendingan lu dari pada anak lu? Ngaca diah ngacaaaaa",Non-Misogyny,,,,,,,,
1916120170650866092,"Hubungan seorang wanita dengan ayahnya berdampak besar pada hubungannya dengan pria. Wanita baik-baik sudah pasti memiliki ayah yang hadir, mendukung, dan mengajari mereka keterampilan hidup dengan tata krama dan menjunjung tinggi moralitas. [URL]",Non-Misogyny,,,,,,,,
1915235665014624624,Maaf aku bukan wanita baik baik Tolong jangan mencintaiku karena hanya penasaran saja,Non-Misogyny,,,,,,,,
1913939129773269422,"[USER] Dia nggak sadar, Islam sangat menjunjung kaum wanita Salah satu hikmah kenapa anak diluar nikah tak ada nasab dengan bapak biologisnya, adalah melindungi wanita baik baik (istri sah) dan anak anak nya , Yg kemungkinan saking goblognya (maaf emosi)si bapak tergoda wanita nakal",Non-Misogyny,,,,,,,,
1910636426599031283,Sejak kapan dia ngelonte lonte in orang? Dia bilang lonte ke lonte beneran yg bikin thread viral banggain kerjaannya as psk dan merendahkan peran istri Sementara you dg kurang ajar bilang lonte tanpa sebab tanpa ada diskursus apapun ke wanita baik baik You kafir kurang ajar,Non-Misogyny,,,,,,,,
1908717563909202353,[USER] [USER] [USER] Ya lu ngatain wanita baik-baik pakai kata2 lonte. Lu yg sakit jiwa.,Non-Misogyny,,,,,,,,
1907952887885636071,Nanya tapi niatnya nuduh ini mah. Dan ingat menuduh wanita baik-baik berzina itu sanksinya berat lho. Dan sanksi yang paling berat adalah hak lu sebagai saksi apabila diminta oleh pengadilan maka kesaksian lu gak akan diterima seumur hidup.,Non-Misogyny,,,,,,,,
1917348171619217742,"In this economy, reading your problem makes me hurt.... kenapa kita wanita harus suffer untuk keperluan primer. Semoga jualanmu laku terus nder🙌",Non-Misogyny,,,,,,,,
1917212477512614130,"Euy inget yang girls Kita sebagai wanita harus mencari sosok pria yang siap provide diri kita, provide bukan selalu dari materi dan uang, tapi bisa dari pemikiran, perlakuan, tanggung jawab nya, kasih sayang nya dll",Non-Misogyny,,,,,,,,
1917195126528741883,"Byk yg emosi ya?. Orang2 lbh memilih anak menderita seumur hidup krn kekurangan segi kesehatan - segi pendidikan. Drpd menunda anak hingga hidupnya stabil. Wanita harus kb itupun byk sekali efeknya pria pada diam, &amp; dinormalisasikan “wanita ya harus kb, itu udh kodratnya”👇🏻.",Non-Misogyny,,,,,,,,
1917127525479944582,"Gabisa milih, tp knp wanita harus memilih? Post aja semuanya [URL]",Non-Misogyny,,,,,,,,
1916817889274822774,"[USER] gak boleh ya temen temen kita sebagai wanita harus punya harga diri yang tinggi. ayo dong sugar daddy sugar mommy angkut aku, aku enak buat dicium kok agak cabul dikit 😋",Hostile Misogyny,,,,,,,,
1916741897089089715,Kehidupanku Minggu ini masih seputar nugas dan berjuang mencari cuan cuan cuan.. Padahal kata orang orang wanita harus hidup lebih santai 😅,Non-Misogyny,,,,,,,,
1916722897642725622,Kenapa wanita harus milih salah satu??!,Non-Misogyny,,,,,,,,
1916636585057198393,"[USER] [USER] Padahal yg paling diuntungkan dr gerakan feminisme adalah kapitalisme jg. Feminisme menolak wanita harus diam di rumah agar kapitalis itu bisa mengekploitasinya, entah sbg tenaga kerja, entah sbg konsumen.",Non-Misogyny,,,,,,,,
1916065466340069779,[USER] pesantren wanita harus dipimpin wanita,Non-Misogyny,,,,,,,,
1915587291265057124,"Justru yg dipertanyakan kapan para feminis disini utk membuat narasi yg bener ttg femism Yg suka lewat di TL ya ""wanita harus mandiri financially, melihat IRT itu menyedihkan, anti Anak, dll""",Non-Misogyny,,,,,,,,
1915307567041163697,rahiasia yg wanita harus tau [URL],Non-Misogyny,,,,,,,,
1914944267652645055,kenapa wanita harus memilih?,Non-Misogyny,,,,,,,,
1914830042208805124,[USER] Kenapa wanita harus memilih?😭,Non-Misogyny,,,,,,,,
1914522384809467917,[USER] emg apa sih yang buat kalian wanita harus maksa bgt laki2 vasektomi?,Non-Misogyny,,,,,,,,
1914260759120580795,"[USER] [USER] memperbudak kaum wanita, yg menjadikan Kartini menangis di sana. perjuangannya utk mengangkat derajat wanita harus terpuruk oleh dogma",Non-Misogyny,,,,,,,,
1914115517616718140,[USER] Dihari Kartini ini para wanita harus berjuang dengan kualifikasi usia mereka [URL],Non-Misogyny,,,,,,,,
1914094786577072580,"“Seorang Wanita Harus Memiliki Keberanian Untuk Berjuang Demi Hak-Haknya,Serta Keteguhan Hati Untuk Menghadapi Segala Rintangan.Hanya Dengan Demikian,Kita Dapat Meraih Kesetaraan Dan Kebebasan Yang Sejati.”- RA.Kartini ""SELAMAT HARI KARTINI 21 April 2025"" [URL]",Non-Misogyny,,,,,,,,
1913834308168826984,"[USER] [USER] Kritik bilang dogma agama sementara berlaku aja enggak 🤭 Dr awal zina itu terlarang, pria dan wanita sama2 kena hukuman. Nah klw zina suatu yg di normalisasi wajar nafkah ditanyakan karena pria bebas sementara wanita harus hidupi anaknya.",Non-Misogyny,,,,,,,,
1913635720172118025,"[USER] betul, sama seperti karyawan di RM Padang harus muslim dan wanita harus berjilbab, lu jg jgn denial soal ini",Non-Misogyny,,,,,,,,
1913603924206244122,"[USER] Kalo kata najwa shihab sihh, ""kenapa wanita harus memilih?"" 🤣 (Serious answer dan TMI) dari pertama kenal UN1TY, aku udah love them as a group jadi susahh BGTTT milih bias wkwk, TMI dikit~ aku nentuin bias baru pas ada membership 😂",Non-Misogyny,,,,,,,,
1913582593678950470,"[USER] [USER] Tu org pake daster panjang loh bukan daster yg atas lutut terus tali satu doang, dasarnya emg gabisa kontrol kontol aja tu aki aki , yg baju gombrong dan berhijab panjang aja juga dilecehin , terus kaum wanita harus berpakaian gimana lagi?",Non-Misogyny,,,,,,,,
1913533913781453017,"[USER] itulah kenapa zina dilarang, yg sengsara itu kaum perempuannya. dan perempuan2 muslim itu harus dijaga oleh muhrimnya dari perbuatan itu, bukanya agama membebaskan laki2 pezina dari hak menafkahi hasil perbuatannya tanpa alasan, tapi dari akibat tersebut kaum wanita harus brhati2",Non-Misogyny,,,,,,,,
1913459769614213250,"Seorang wanita harus lebih dalam rasa cintanya kepada ALLAH,sehingga seorang pria harus jatuh cinta kepada ALLAH untuk menemukannya... #CelahAwan [URL]",Non-Misogyny,,,,,,,,
1913424617081045289,[USER] [USER] Hikmahnya..wanita harus hati hati....tdk ada kwajiban lelaki kasih nafkah tp bukan brarti gak bleh ksih nafkah kan? Hanya saja si wanita gak bisa nuntut nafkah anaknya...,Non-Misogyny,,,,,,,,
1913419849977753724,"[USER] [USER] Makanya wanita harus benar2 warning soal ini. Jangan mudah tertipu. Kalau belum nikah, diajak hs apapun alasannya harus ditolak.",Non-Misogyny,,,,,,,,
1912894438340477346,"Busyet, untuk sebuah keputusan ""wanita adalah orang yang terlahir sebagai wanita"" harus Supreme Court yang memutuskan. Emang gila ini gerakan LGBT beberapa tahun terakhir.",Non-Misogyny,,,,,,,,
1912731708408942835,kelak anak perempuanku harus paham bahwa harga diri wanita harus di atas cinta,Non-Misogyny,,,,,,,,
1912374799583637508,period cramp ..... urgh ..... KENAPA SIH WANITA HARUS SAKIT PERUT TIAP BULAN😭😭😭😭😭,Non-Misogyny,,,,,,,,
1912050530702008385,"[USER] orang-orang kaya elu yang bikin muslim sendiri males sama agamanya. kalau mau ngetwit ke publik itu berimbang, ngapain lo menekankan wanita harus ina inu sama suami? ga tau juga penjelasannya kenapa disebut mayoritas wanita disana? cuma mau belagak superior aja?",Non-Misogyny,,,,,,,,
1911963472629477733,[USER] Mulai sekarang harusnya diberlakukan peraturan kalo pasien wanita harus diperiksa oleh wanita juga biar dokter-dokter binatang kaya gitu ga punya celah,Non-Misogyny,,,,,,,,
1911956386935919094,"Kalau kata ustad felix, kita tuh harus sesuai dalil kita masing2, bagi wanita harus menganggap bahwa mahar tidak memberatkan, bagi laki2 harus menggangap untuk memberikan mahar yg terbaik. Kalau dibalik pemikirannya ya akan bingung terus, dan berujung berantem nanti '-'",Non-Misogyny,,,,,,,,
1911614521317462224,"[USER] Ide konten nya tentang sex, yg wanita harus selalu wajib melayani suami, dll Kok kesannya seperti wanita derajatnya lebih rendah dibanding laki laki? Jualan ebook gini padahal gak harus merendahkan wanita lho",Non-Misogyny,,,,,,,,
1911427921757032583,[USER] [USER] Krna hukum alam memang begitu lelaki di nilai dri masa depannya wanita di nilai dari. Masa lalunya makanya wanita harus benar2 bisa menjaga dirinya sendiri sebaik mungkin krna mau sebaik apapun wanita saat ini klo masa lalunya buruk akan sll diungkit sdg kn lelaki,Benevolent Misogyny,,,,,,,,
1911355538329284725,[USER] [USER] percaya agama yg wanita harus pake cadar aja udah aneh 😹😹😹😹 lucunya ada lagi wanita indonesia yg mau dasar tol,Non-Misogyny,,,,,,,,
1911334376740102439,"""kenapa wanita harus punya pasangan yang berpola pikir dewasa?"" karena wanita itu butuh diarahkan, diajari, disupport dan dihargai. orang yang berpola pikir dewasa itu paham prioritas, memiliki arah hidup yang jelas, jadi tidak perlu kamu suruh-suruh, dia udah inisiatif sendiri.",Benevolent Misogyny,,,,,,,,
1911305217506988508,"[USER] dan juga dari kampus ada dresscode nya ngga sih kalau di indo? di kampusku bener bener ditentuin ""wanita harus menggunakan kebaya atau dress"" padahal dari rumah dan sampai acara wisuda selesai pun pakainya toga, bajunya ngga kelihatan sama sekali kecuali sebagian bawahnya.",Non-Misogyny,,,,,,,,
1910725792960836076,"definisi satu wanita bahagia, semua wanita harus merasakan",Non-Misogyny,,,,,,,,
1910616100125147582,menganggap cowo bisa memperbaiki segala benda sama kaya mengganggap wanita harus bisa masak dan beres-beres gasih(?) something feels off,Non-Misogyny,,,,,,,,
1910562026528874650,kenapa wanita harus memilih. duaduanya aja [URL],Non-Misogyny,,,,,,,,
1909988748462567920,"Gerwani cycle : - menghina ibu rumah tangga dan perempuan muslim sebagai wanita “pick me” - dibantah dan dihina balik malah playing victim dan memprovokasi bahwa semua wanita harus merasa dihina saat dia dihina - saat gk ada yang belain, playing victim, pura pura minta maaf sembari menuduh wanita muslim patriarki - tutup akun - menghina lagi di second account",Hostile Misogyny,,,,,,,,
1909906809156247559,"[USER] Sebagai wanita harus bisa mastiin perasaan si cowok.. Inget, yg paling gercep dtg melamar blm tentu cinta.. Bisa jadi penasaran aja atau kepepet umur.. Perceraian udh bukan aib lagi, jadi ya skrg nikah taun depan cerai bisa aja, 5 taun 2x nikah juga ada.. Hemmm",Non-Misogyny,,,,,,,,
1909887161207529812,"[USER] [USER] Dijaman itu wanita harus suci, apa lagi mau jadi pendamping raja. Karna Sinta ingin membuktikan pada rakyat makanya dia masuk Igni-kai secara sukarela. Ni orang2 pada belain penculik... sakit klian",Non-Misogyny,,,,,,,,
1909476091758297223,"[USER] [USER] [USER] kyknya dia udh kicep pas tau sendernya udh nikah kak wkwk. pdhl mksd sender itu tuh ya lingkungan kita terstigma kalau wanita HARUS nikah, pdhl hukum nikah itu ga selamanya wajib. stigma itu bikin perempuan2 merasa kalau ga nikah ya hidupnya gagal. [URL]",Non-Misogyny,,,,,,,,
1909224571842240564,Berarti semua pria yang menjemput wanita harus dituntut?? Orang ini Gila plus Goblok. Sumpah Hakim akan tertawa atas tuduhannya. Mau nuntut itu harus punya bukti kuat. Apalagi nong fourth anak hukum. Astaghfirullah bikin malu loh.,Non-Misogyny,,,,,,,,
1909201444437385270,[USER] Harusnya memang seperti itu wanita harus bisa menghargai dirinya sendiri,Non-Misogyny,,,,,,,,
1909139749807550747,"Wanita harus menghasilkan uang, jangan cuma tidur memeluk bantal dan memikirkan apakah dia mencintaimu atau tidak. Karna kalo kamu ber-uang, jangankan manusia, setanpun akan mencintaimu.",Non-Misogyny,,,,,,,,
1908790465048240555,"[USER] Islam nggak nuntut wanita harus berpendidikan tinggi atau kerja sampai jadi konglomerat. Kalo mau, silakan. Kalo nggak mau, Islam nggak maksa. Kalo anda dipaksa gitu, itu bukan cerminan Islam. Siapapun yang maksa gitu, mereka nggak berlandaskan Islam. Clear?",Non-Misogyny,,,,,,,,
1908499758236524725,[USER] Kalo wanita harus ditanya 3x,Non-Misogyny,,,,,,,,
1908283998394359827,"[USER] Laki2 itu fitrahnya kesukaan kepada wanita, jadi sehebat apapun laki2, akan terasa hampa tanpa wanita... Tapi islam membatasi 4, poligami aja broh, nikahi anak orang, halal... Poligami halal... Islam membolehkan..zina no.. WANITA HARUS DIMULIAKAN, MEREKA BuKaN WANITA SIMPANAN.",Non-Misogyny,,,,,,,,
1908171461988409393,[USER] mengapa wanita harus memilih jika bisa semuanya,Non-Misogyny,,,,,,,,
1907834483015037399,[USER] setauku restu ortu tuh sama2 perlu. agak susah sih apalagi berhadapan dengan sesama wanita. harus ada hati yang lapang kalo setiap apa yang dilakuin tuh ternyata selalu salah di mata ibunya apalagi ga ngerestuin. kalo pun bisa ya harus pihak prmpuan yg harus effort meyakinkan,Non-Misogyny,,,,,,,,
1907822120601833575,[USER] Alhamdulillah lega liat nya 🥰 Walaupun gue bukan fansnya Raisa tapi kita sesama wanita harus bertindak kalo ada anak yang baru berusia 17 tahun di buat jadi bahan hal2 menjijikan kaya gitu sama fansnya sendiri,Non-Misogyny,,,,,,,,
1907811578940182601,Aku setrauma itu mbe cowo.. bpakku sndiri sing mmebuat aku trauma dg cowo dan mmbuat diriku memiliki asumsi “bahwa wanita harus berpijak diatas kaki sndiri.. krena wanita yg bergantung di laki2 akan diinjak2 sesuai keinginan lelakinya”,Non-Misogyny,,,,,,,,
1920875695409914355,"[USER] [USER] [USER] justru yg ngikutin agama jauh dari anut patriarki kak, jangan salah loh. malah apa apa yg jadi hak perempuan disitu lebih jelas. kodrat wanita tuh memang hamil, melahirkan, menyusui dan diluar itu bentuk bakti ke suaminya. tp banyak laki2 lemparin kewajiban dia ke perempuannya",Benevolent Misogyny,,,,,,,,
1920739635073794272,"[USER] “Hamil, menyusui, melahirkan itu kodrat wanita! Nafkahin keluarga?? Ya kamu juga harus ikutan bayar lah. Aku kan laki-laki. Kodratnya laki-laki itu... eh apa ya kodratnya?” 😌",Non-Misogyny,,,,,,,,
1927701190734708917,"[USER] and as far as i know, yg dipengenin ""feminis"" tuh ya itu doang. diapresiasi, atas dirinya sendiri, sebagaimana yg diterima para lelaki. kenapa banyak lelaki yg justru menganggap feminis itu maunya melawan ""kodrat"" perempuan? jujurly, sedih bgt.",Non-Misogyny,,,,,,,,
1926663301871570950,"[USER] [USER] ya di rumah, kak. kan menurut mereka, kodrat perempuan cuma di rumah. lahir sampe mati pun ya di rumah.",Non-Misogyny,,,,,,,,
1926550731152060578,"""Kodrat perempuan itu hamil dan melahirkan"". Itu kodrat bisa tanggung jawab ga ketika ternyata ibu ga punya kapasitas pengasuhan yg sehat? Seolah menjadi orang tua adalah default life path. Masyarakat seringkali ga benar2 peduli pada anak, [URL]",Non-Misogyny,,,,,,,,
1926105412102717885,"Belum lagi second wave, sampe postmodern kelen yg frontal dalam slogan2 kufur dekonstruksi gender, penghapusan peran kodrat perempuan (sebagai ibu, istri) &amp; glorifikasi ""my body my choice"" Semua akarnya sama: Ingkar hukum Allah yg mengatur peran &amp; batas laki-laki &amp; perempuan [URL]",Hostile Misogyny,,,,,,,,
1925687099224674560,"[USER] [USER] Soalnya perempuan tuh udah ada kodrat haid, hamil, dan melahirkan anak2 yg gabisa diganti siapa2. Sementara kodratnya laki2 mencari nafkah. Islam udah adil ngatur semua itu, kek, kodrat perempuan aja gabisa digantikan laki2, masa kodrat laki2 boleh ditanggung perempuan?",Benevolent Misogyny,,,,,,,,
1925046826346151941,"[USER] [USER] Lbh ke krna mereka mls dan berlindung dgn kodrat perempuan yg katanya hrs mengurus anak, rumah blabla",Non-Misogyny,,,,,,,,
1924434274868170944,"[USER] [USER] [USER] Lahh tbtb dibilang munafik..... Padahal itu udah jelas2 aturan agama bukan aturan manusia. Makanya gue bilang, kalo lu paham agama gue rasa lu gak akan berpendapat kaya gitu. Menurut gue, klo lu masih mempermasalahin nafkah dan kodrat perempuan, ya berarti nikah bukan untuk lu.",Benevolent Misogyny,,,,,,,,
1920988969237455101,"[USER] [USER] [USER] [USER] Lu tau nggak kodrat perempuan itu dinafkahin? Walopun blm nikah ayah atau kakak laki2 wajib nafkahin anak atau saudara perempuan? Inget di ajaran islam istri itu wajib dinafkahi, dan nafkah itu nggak cuma hohehohe doang, pakaian makan dan semua kebutuhan istri, belajar gih",Non-Misogyny,,,,,,,,
1918900299395142047,[USER] [USER] Kayaknya lo yang harus dicek kejiwaan sama pikiran kotor lo. Haid itu bukan aib yang ditutupin. Emang udah sewajarnya dan kodrat perempuan.,Non-Misogyny,,,,,,,,
1926535613844533359,Hari ini cosplay jadi istri idaman di rumah mas pacar ❣️ [URL],Non-Misogyny,,,,,,,,
1925865850201891038,"Happy Birthday istri"" idaman 😻🥰 #baoshangen #songzuer #youthfulglory #ThePrisonerOfBeauty [URL]",Non-Misogyny,,,,,,,,
1925111296196038948,"[USER] Itu kakaknya istri idaman banget aseli dah, Kalo dapet jgn pernah dilepas ampe nikah",Non-Misogyny,,,,,,,,
1924686496264839343,"good morning, udah keliatan kaya istri idaman belum? [URL]",Non-Misogyny,,,,,,,,
1924680263482921382,[USER] Istri idaman harus mau diewe setiap saat,Hostile Misogyny,,,,,,,,
1923544696883904949,"Di sinilah sifat liciknya keluar. Ken Arok nggak cuma naksir Ken Dedes karena cantik, tapi juga karena dia lihat peluang politik. Kalau dia bisa nikahi Ken Dedes, dia nggak cuma dapet istri idaman, tapi juga legitimasi buat rebut kekuasaan Tumapel. Jadi, ini bukan cuma soal cinta, tapi juga strategi dingin buat naik tahta. Ken Arok mulai bikin rencana. Dia tahu dia nggak bisa langsung tantang Tunggul Ametung, karena dia cuma bawahan, sementara Tunggul Ametung punya pasukan dan pengaruh. Jadi, dia main otak. Pertama, dia dekati orang-orang di sekitar istana, termasuk temennya yang bernama Kebo Ijo, prajurit yang agak sombong tapi gampang dimanipulasi. Ken Arok juga pergi ke seorang pandai besi terkenal, Mpu Gandring, buat pesen keris sakti. Keris ini nggak cuma senjata, tapi juga punya aura mistis—katanya bisa bikin pemiliknya tak terkalahkan. Tapi, Mpu Gandring minta waktu lama buat bikin keris itu, dan Ken Arok yang nggak sabaran malah kesel. Ini nanti jadi masalah besar.",Non-Misogyny,,,,,,,,
1923439442741600302,"[USER] Ann adalah potret istri idaman.. Jago masak, beres2, ramah, sederhana cuman modal telor rebus aja happy.. Tajir pula punya hotel sendiri..",Non-Misogyny,,,,,,,,
1919672171820995001,"POV: Punya istri idaman yang jago masak, perut kenyang hati senang 🤭 Tapi perbulannya mau berapa digit? 🫣 Pin// clementinejoi9782 [URL]",Non-Misogyny,,,,,,,,
1918361285298884802,"Tiap nonton yt short, selalu lewat itu video ibu2 jualan di depan rumahnya, framing ala2 wanita karier, pinter masak (meski projen food isinya), rajin beres2, ngurus anak, suara dilembut2in, kerudungan everytime, cerminan istri idaman yg didambakan tiap lelaki",Non-Misogyny,,,,,,,,
1926999493540458818,"Barter Tgl 26 VGGA Ambassador Indonesia , Lienche Team Jawa Barat ================== *Pejuang Wanita Sejati GCV* 1. ""Kami tidak hanya berbagi informasi, kami berbagi semangat dan motivasi untuk menjadikan GCV lebih baik!"" 2. ""Kami tidak hanya berkolaborasi, kami berkontribusi untuk menjadikan GCV lebih kuat dan lebih solid!"" 3. ""Kami tidak hanya berinovasi, kami berkreasi untuk menjadikan GCV lebih menarik dan lebih bermanfaat!"" 4. ""Kami bukan hanya anggota, kami adalah pejuang yang aktif dan proaktif dalam komunitas GCV!"" 5. ""Kami tidak hanya berharap, kami bertindak untuk menjadikan GCV lebih baik dan lebih kuat!"" Semoga kata-kata ini dapat menginspirasi dan memotivasi Anda untuk menjadi pejuang wanita sejati di Pi Network dan komunitas GCV! Terima kasih saudariku Lumari atas video yang luar biasa ini 🦅😍✊ Dan selamat datang untuk nona Atty.B.Ebru Soylemez ✊ 🦅 Wanita elang 🦅 Nonny Padja NTT 🇮🇩 Tim inti GCV Duta Besar GCV Global Wakil ketua tim komite inti GCV Direktur pelatihan tim inti global [USER] [USER] [USER] [USER]",Non-Misogyny,,,,,,,,
1921132316811751913,"[USER] Saya sedang mencari wanita yang tahu betul cara menjaga marwahnya yang anggun bukan karena tampilannya, tapi karena caranya menjaga diri, bersikap bijak, dan tetap teguh dalam nilai-nilainya sebagai perempuan sejati.",Benevolent Misogyny,,,,,,,,
1919172716617175442,"[USER] Misal, kalau di barak, mereka melihat banyak lelaki tegap, justru makin ingin berubah jadi perempuan sejati gimana pak [USER] ? Dulu ada acara Be a Man Be a Master, pesertanya sekarang malah pada jadi warwerwor potong titit.",Non-Misogyny,,,,,,,,
1924813473747501062,"[USER] [USER] Apabila muslim, this is just a reminder, bahwa menuduh wanita baik-baik berzina itu salah satu dosa besar yang dikelompokkan bareng sama menyekutukan Allah as 7 perbuatan membinasakan",Non-Misogyny,,,,,,,,
1922855495162896571,[USER] [USER] dia kira wanita baik baik mau nikah ama pengentot sembarangan,Non-Misogyny,,,,,,,,
1922249623348908223,Mau jadi wanita baik baik malah jadinya wanita biawak,Hostile Misogyny,,,,,,,,
1928391516424184237,kenapa wanita harus memilih? kenapa??? 😭 aku mau nikah sama park sungjin dan kang younghyun sekaligus 😭🫶🏻 [URL],Non-Misogyny,,,,,,,,
1928201777633186151,"[USER] Gapapa sih, realistis. Tapi apakah kamu bisa menjalani hubungan dengan hanya melihat keadaan, bukan perasaan?, krna dalam pernikahan pun seorang wanita harus banyak nurut dan memaafkan, kalau tanpa cinta melakukan dua hal tersebut menurutku bakal berat banget.",Benevolent Misogyny,,,,,,,,
1928019536457945250,"[USER] [USER] [USER] Engga juga si kak, di lingkungan aku, mulut laki2 sama kejamnya, mereka juga buat standart wanita harus nikah umur berapa, dikira barang Ada expnya? Tapi itu beneran ada",Non-Misogyny,,,,,,,,
1927977421946450113,"[USER] [USER] Seni rumah tangga ini kemudian menurun ke anak laki-lakinya, yg memasang standar ke wanita harus bisa segalanya, termasuk mengasuh dirinya yg bugar dan lengkap kaki dan tangannya, memaksakannya pada calon istrinya yang tidak datang dari budaya rumah tangga yg sama.",Non-Misogyny,,,,,,,,
1927894614725312741,"[USER] [USER] Lah terlihat kuat dan dibutuhkan itu kan ego cowo bang, wanita harus terlihat lemah dan manja.",Benevolent Misogyny,,,,,,,,
1927306949302878465,Seorang pria harus melindungi rumahnya dari orang luar. Dan seorang wanita harus memberikan kedamaian di dalamnya.,Benevolent Misogyny,,,,,,,,
1926823328607518835,[USER] Ga bisa secukupnya mba. Kmrn sangat2 merendahkan wanita. Harus ditegur keras.,Non-Misogyny,,,,,,,,
1926671339978457387,Kenapa wanita harus memilih? Kalo dua duanya bisa... [URL],Non-Misogyny,,,,,,,,
1926449752104665181,"Prinsipe kalo smw bisa dibebankan ke wanita mah ngapain pria 😂 Pahamnya sebatas nafkah,cukup g cukup wanita harus bersyukur dan cari tambahan utk mencukupinya 🤣 Lupa kalo rumah tangga tu diusahakan bersama,ya ilmunya ya uangnya ya harmonisnya 😚",Non-Misogyny,,,,,,,,
1926435168828494029,[USER] [USER] Trus km memaksa bahwa wanita harus ngejaga diri gak boleh keluar rumah kan? Gak sadar klo di dlm rumah aja perempuan jd sasaran seksualitas. Isi quran aja km gk paham itu,Non-Misogyny,,,,,,,,
1926223912481763708,"[USER] [USER] simply karena yang digaung-gaungkan dan dipaksa dari dulu cuma wanita harus berhijab (sampai SA pun yg disalahin wanita lagi), jadi banyak yang belum paham kalau laki-laki juga wajib menundukkan pandangan, laki-lakinya juga kayaknya banyak yg gak paham deh",Non-Misogyny,,,,,,,,
1925911975436943386,"[USER] Menjadi seorang wanita harus lebih kuat dari kuatnya lelaki. Harus serba bisa dari bisa nya lelaki. Bukan untuk mengalahkan mereka, tapi untuk mandiri ketika dia tak ada di sampingmu.",Non-Misogyny,,,,,,,,
1925588410955374986,"[USER] [USER] [USER] [USER] Karena dasarnya, wanita harus menutup aurat sempurna. Masak mau disamakan laki2 Betisnya suruh kelihatan. 😌🤭🙏🏼",Benevolent Misogyny,,,,,,,,
1924703541966569490,"[USER] [USER] Anda mah gampang bilang ngentot sama perempuan lain. Tinggal ngasih sperma doang. Habis itu tugas lu selesai dalam membuat anak. Gak menderita kayak wanita harus nahan sakit selama 9 bulan, badan berubah, gerak susah kalau perut mulai membesar, dsb. Belum lagi pas masa",Non-Misogyny,,,,,,,,
1924446879028572222,"Seorang wanita harus mendapatkan 7 jahitan di kepala usai tertimpa sound horeg yang sedang ikut pawai. Dua orang anak kecil juga tertimpa namun berhasil selamat dan hanya menderita luka ringan. Sound horeg setinggi sekitar lima meter mendadak roboh dan menimpa dua orang saat pawai imtihan di Desa Sumber Anyar, Kecamatan Jambesari Darus Sholah. Korban diketahui bernama Nadia Friska Maulani Dewi (17), warga Desa Penanggungan, Kecamatan Maesan. Selain Nadia, seorang anak laki-laki berusia 9 tahun bernama Firmansyah juga menjadi korban dalam insiden tersebut. Kejadian ini sempat terekam dalam video dan viral di media sosial. Dalam video tersebut, terlihat rombongan anak-anak berjalan di belakang sound horeg yang disusun secara vertikal. Saat sound horeg melintas di bawah pohon, bagian atas dari tumpukan sound system tersangkut pada ranting. Akibatnya, beberapa speaker besar jatuh ke arah belakang dan mengenai para peserta yang berada di sekitar lokasi, termasuk Nadia. Kedua korban segera dibawa ke puskesmas setempat untuk mendapatkan penanganan medis. Meski mengalami luka, kondisi keduanya dilaporkan tidak dalam keadaan kritis. Nadia mengalami luka robek di kepala dan harus mendapatkan 7 jahitan serta mengalami pembengkakan pada tangan. Usai kejadian, Polsek setempat memberikan pembinaan dan himbauan kepada panitia penyelenggara serta pemilik sound horeg terkait pentingnya memperhatikan aspek keselamatan, terutama ketika menggunakan instalasi audio berukuran besar di area yang dipenuhi pepohonan. #SoundHoreg #PawaiImtihan #KejadianViral #Banyuwangi",Non-Misogyny,,,,,,,,
1923202623101927546,"❗️ Menariknya, dalam budaya di mana wanita harus berpakaian sopan atau mengenakan penutup kepala — tarian ini jelas menghargai rambut yang indah!",Non-Misogyny,,,,,,,,
